loan_id,borrower_id,loan_type,origination_date,maturity_date,original_principal,current_balance,interest_rate,term_months,borrower_state,loan_purpose,credit_grade,employment_length,income_band,payment_status,days_past_due,servicer_name,last_payment_date,last_updated_at,document_status,source_system
LN02808,BR02808,ARM,2017-04-16,2032-01-28,272419.33,0.00,5.52,180,CA,REFI,A,6,<50K,CLOSED,0,Acme Servicing,2024-06-10,2024-06-05,COMPLETE,ORIG_SYS
LN02809,BR02809,ARM,2020-05-17,2035-02-28,404186.77,0.00,14.30,180,TX,CASHOUT,D,10,100K-150K,CLOSED,0,BlueRiver Loan Servicing,2024-06-17,2024-05-22,COMPLETE,ORIG_SYS
LN02810,BR02810,FIXED,2015-08-02,2035-04-19,139025.33,0.00,9.09,240,FL,CASHOUT,C,28,50K-100K,CLOSED,0,Acme Servicing,2024-06-30,2024-04-05,COMPLETE,ORIG_SYS
LN02811,BR02811,FIXED,2016-06-10,2046-01-04,315231.89,119788.12,14.63,360,NC,PURCHASE,D,6,>150K,CURRENT,0,BlueRiver Loan Servicing,2024-06-15,2024-06-25,COMPLETE,ORIG_SYS
LN02812,BR02812,ARM,2018-04-23,2033-02-03,54703.47,28445.80,13.88,180,NC,REFI,D,8,<50K,DELINQUENT,85,Cardinal Mortgage Co,2024-06-09,2024-06-15,COMPLETE,ORIG_SYS
LN02813,BR02813,FIXED,2017-11-17,2027-09-26,241873.80,0.00,11.62,120,NY,PURCHASE,D,32,>150K,CLOSED,0,Acme Servicing,2024-05-25,2024-06-14,COMPLETE,ORIG_SYS
LN02814,BR02814,FIXED,2017-04-11,2027-02-18,145966.60,0.00,11.03,120,PA,REFI,D,29,>150K,CLOSED,0,BlueRiver Loan Servicing,2024-05-18,2024-06-01,COMPLETE,ORIG_SYS
LN02815,BR02815,ARM,2016-03-08,2035-11-24,168086.73,112618.11,12.86,240,CA,CASHOUT,D,4,<50K,DELINQUENT,151,BlueRiver Loan Servicing,2024-05-07,2024-05-17,COMPLETE,ORIG_SYS
LN02816,BR02816,FIXED,2018-05-21,2047-12-15,426459.80,226023.69,5.67,360,NC,PURCHASE,A,25,50K-100K,DELINQUENT,45,BlueRiver Loan Servicing,2024-06-19,2024-04-21,COMPLETE,ORIG_SYS
LN02817,BR02817,ARM,2019-04-26,2034-02-06,341529.58,286884.85,12.54,180,OH,PURCHASE,D,23,>150K,CURRENT,0,Acme Servicing,2024-06-29,2024-06-12,COMPLETE,ORIG_SYS
LN02818,BR02818,ARM,2018-05-19,2028-03-27,172259.62,127472.12,9.37,120,OH,PURCHASE,C,34,100K-150K,CURRENT,0,Cardinal Mortgage Co,2024-05-18,2024-06-20,COMPLETE,ORIG_SYS
LN02819,BR02819,ARM,2018-05-14,2028-03-22,458814.52,252347.99,7.55,120,FL,CASHOUT,B,10,>150K,DELINQUENT,49,Cardinal Mortgage Co,2024-06-20,2024-05-24,COMPLETE,ORIG_SYS
LN02820,BR02820,FIXED,2016-07-20,2046-02-13,411260.58,0.00,8.54,360,CA,CASHOUT,C,5,100K-150K,CLOSED,0,Acme Servicing,2024-05-09,2024-03-06,COMPLETE,ORIG_SYS
LN02821,BR02821,FIXED,2015-03-08,2044-10-01,329784.83,217657.99,6.57,360,OH,PURCHASE,B,2,>150K,DELINQUENT,170,Acme Servicing,2024-05-28,2024-03-26,COMPLETE,ORIG_SYS
LN02822,BR02822,ARM,2015-07-22,2030-05-04,420800.83,273520.54,4.10,180,NY,CASHOUT,A,18,50K-100K,CURRENT,0,BlueRiver Loan Servicing,2024-06-09,2024-05-10,COMPLETE,ORIG_SYS
LN02823,BR02823,FIXED,2020-12-17,2040-09-03,191147.32,139537.54,4.70,240,CA,PURCHASE,A,6,<50K,DELINQUENT,147,BlueRiver Loan Servicing,2024-06-27,2024-03-24,COMPLETE,ORIG_SYS
LN02824,BR02824,ARM,2020-12-11,2035-09-24,87937.37,27260.58,9.72,180,TX,PURCHASE,C,7,<50K,CURRENT,0,Cardinal Mortgage Co,2024-05-03,2024-06-29,COMPLETE,ORIG_SYS
LN02825,BR02825,ARM,2020-10-26,2040-07-13,62245.04,41081.73,7.56,240,OH,PURCHASE,B,25,100K-150K,DELINQUENT,167,BlueRiver Loan Servicing,2024-05-28,2024-03-23,COMPLETE,ORIG_SYS
LN02826,BR02826,FIXED,2016-10-21,2026-08-30,166776.47,88391.53,4.13,120,OH,REFI,A,14,>150K,DELINQUENT,172,Cardinal Mortgage Co,2024-06-24,2024-05-30,COMPLETE,ORIG_SYS
LN02827,BR02827,ARM,2017-10-01,2037-06-18,423535.17,275297.86,6.32,240,PA,PURCHASE,B,12,>150K,DELINQUENT,143,BlueRiver Loan Servicing,2024-05-12,2024-06-27,COMPLETE,ORIG_SYS
LN02828,BR02828,ARM,2020-11-29,2040-08-16,223922.57,141071.22,13.91,240,OH,CASHOUT,D,1,50K-100K,CURRENT,0,Cardinal Mortgage Co,2024-06-12,2024-03-24,COMPLETE,ORIG_SYS
LN02829,BR02829,ARM,2015-11-09,2030-08-22,268036.21,238552.23,9.19,180,FL,CASHOUT,C,31,50K-100K,CURRENT,0,BlueRiver Loan Servicing,2024-05-10,2024-06-14,COMPLETE,ORIG_SYS
LN02830,BR02830,ARM,2016-10-27,2031-08-10,407501.48,260800.95,5.02,180,GA,CASHOUT,A,0,100K-150K,DELINQUENT,148,Cardinal Mortgage Co,2024-05-24,2024-05-04,COMPLETE,ORIG_SYS
LN02831,BR02831,ARM,2015-04-20,2035-01-05,111462.43,86940.70,12.57,240,GA,PURCHASE,D,23,<50K,CURRENT,0,Cardinal Mortgage Co,2024-06-30,2024-03-23,COMPLETE,ORIG_SYS
LN02832,BR02832,ARM,2016-02-06,2030-11-19,299684.90,0.00,7.91,180,IL,CASHOUT,B,14,>150K,CLOSED,0,Acme Servicing,2024-06-04,2024-05-20,COMPLETE,ORIG_SYS
LN02833,BR02833,ARM,2016-01-25,2045-08-20,276488.14,0.00,10.03,360,WA,REFI,C,10,<50K,CLOSED,0,Acme Servicing,2024-06-21,2024-05-13,COMPLETE,ORIG_SYS
LN02834,BR02834,FIXED,2015-07-04,2025-05-12,130736.28,99359.57,11.83,120,TX,PURCHASE,D,27,100K-150K,DELINQUENT,123,Cardinal Mortgage Co,2024-05-26,2024-05-05,COMPLETE,ORIG_SYS
LN02835,BR02835,ARM,2021-02-02,2040-10-20,193730.05,0.00,10.53,240,IL,REFI,C,27,>150K,CLOSED,0,Acme Servicing,2024-06-19,2024-06-13,COMPLETE,ORIG_SYS
LN02836,BR02836,FIXED,2015-01-05,2034-09-22,64756.66,0.00,8.23,240,WA,REFI,C,24,>150K,CLOSED,0,BlueRiver Loan Servicing,2024-05-23,2024-03-20,COMPLETE,ORIG_SYS
LN02837,BR02837,FIXED,2016-11-20,2026-09-29,51034.81,24496.71,6.73,120,PA,REFI,B,4,>150K,CURRENT,0,Cardinal Mortgage Co,2024-05-19,2024-06-18,COMPLETE,ORIG_SYS
LN02838,BR02838,ARM,2017-11-03,2037-07-21,444471.92,226680.68,7.00,240,IL,PURCHASE,B,7,<50K,DELINQUENT,82,Cardinal Mortgage Co,2024-05-06,2024-06-11,COMPLETE,ORIG_SYS
LN02839,BR02839,FIXED,2015-04-19,2035-01-04,415429.23,357269.14,6.10,240,NC,PURCHASE,B,5,>150K,DELINQUENT,52,Cardinal Mortgage Co,2024-06-08,2024-04-28,COMPLETE,ORIG_SYS
LN02840,BR02840,FIXED,2020-03-14,2049-10-08,137510.39,56379.26,6.65,360,FL,PURCHASE,B,19,100K-150K,DELINQUENT,91,BlueRiver Loan Servicing,2024-06-10,2022-11-29,COMPLETE,ORIG_SYS
LN02841,BR02841,ARM,2015-10-19,2030-08-01,215536.14,135787.77,8.05,180,FL,REFI,C,20,<50K,DELINQUENT,160,Cardinal Mortgage Co,2024-06-26,2024-04-14,COMPLETE,ORIG_SYS
LN02842,BR02842,ARM,2018-12-22,2048-07-17,119743.63,0.00,8.80,360,NY,CASHOUT,C,17,50K-100K,CLOSED,0,Acme Servicing,2024-05-24,2024-05-09,COMPLETE,ORIG_SYS
LN02843,BR02843,FIXED,2018-05-19,2047-12-13,387058.15,270940.70,4.62,360,WA,REFI,A,28,100K-150K,CURRENT,0,BlueRiver Loan Servicing,2024-06-19,2024-05-02,COMPLETE,ORIG_SYS
LN02844,BR02844,FIXED,2017-05-18,2032-02-29,148272.37,111204.28,5.99,180,GA,CASHOUT,A,14,>150K,CURRENT,0,BlueRiver Loan Servicing,2024-05-10,2024-03-31,COMPLETE,ORIG_SYS
LN02845,BR02845,ARM,2019-10-03,2039-06-20,293233.09,294233.09,6.71,240,NY,CASHOUT,B,20,<50K,CURRENT,0,Acme Servicing,2024-05-05,2024-06-06,COMPLETE,ORIG_SYS
LN02846,BR02846,ARM,2021-05-29,2050-12-23,414189.45,368628.61,4.27,360,GA,PURCHASE,A,3,50K-100K,CURRENT,0,BlueRiver Loan Servicing,2024-05-24,2024-04-29,COMPLETE,ORIG_SYS
LN02847,BR02847,ARM,2016-10-16,2046-05-12,150296.34,0.00,7.16,360,FL,REFI,B,30,<50K,CLOSED,0,BlueRiver Loan Servicing,2024-06-18,2024-04-02,COMPLETE,ORIG_SYS
LN02848,BR02848,ARM,2020-11-05,2050-06-01,405509.56,0.00,9.09,360,FL,REFI,C,28,50K-100K,CLOSED,0,BlueRiver Loan Servicing,2024-06-06,2024-04-19,COMPLETE,ORIG_SYS
LN02849,BR02849,FIXED,2018-05-31,2033-03-13,140726.60,130875.74,12.09,180,WA,PURCHASE,D,21,50K-100K,DELINQUENT,158,Acme Servicing,2024-06-13,2024-03-11,COMPLETE,ORIG_SYS
LN02850,BR02850,FIXED,2016-09-10,2036-05-28,110806.06,36566.00,10.44,240,IL,CASHOUT,C,24,>150K,CURRENT,0,Acme Servicing,2024-05-10,2024-04-16,COMPLETE,ORIG_SYS
LN02851,BR02851,ARM,2018-03-11,2047-10-05,454160.43,317912.30,4.70,360,IL,PURCHASE,A,25,<50K,CURRENT,0,BlueRiver Loan Servicing,2024-06-06,2024-04-15,COMPLETE,ORIG_SYS
LN02852,BR02852,ARM,2015-04-04,2030-01-15,492401.79,315137.15,6.05,180,OH,PURCHASE,B,13,50K-100K,CURRENT,0,Acme Servicing,2024-06-01,2024-05-16,COMPLETE,ORIG_SYS
LN02853,BR02853,ARM,2017-01-04,2046-07-31,65345.10,0.00,5.62,360,NY,PURCHASE,A,31,100K-150K,CLOSED,0,Cardinal Mortgage Co,2024-05-07,2024-06-29,COMPLETE,ORIG_SYS
LN02854,BR02854,FIXED,2015-02-25,2029-12-08,107904.35,89560.61,5.08,180,GA,REFI,A,11,100K-150K,DELINQUENT,55,Cardinal Mortgage Co,2024-05-11,2024-06-07,COMPLETE,ORIG_SYS
LN02855,BR02855,ARM,2018-10-07,2048-05-02,90144.60,68509.90,10.18,360,PA,CASHOUT,C,5,100K-150K,CURRENT,0,BlueRiver Loan Servicing,2024-05-31,2024-03-26,COMPLETE,ORIG_SYS
LN02856,BR02856,FIXED,2015-03-14,2025-01-20,280893.04,0.00,6.79,120,NC,CASHOUT,B,11,>150K,CLOSED,0,Acme Servicing,2024-06-23,2024-06-29,COMPLETE,ORIG_SYS
LN02857,BR02857,ARM,2019-02-06,2028-12-15,325593.96,133493.52,4.87,120,PA,PURCHASE,A,3,<50K,DELINQUENT,51,BlueRiver Loan Servicing,2024-05-11,2024-06-01,COMPLETE,ORIG_SYS
LN02858,BR02858,FIXED,2019-10-12,2039-06-29,210011.78,67203.77,13.00,240,NC,REFI,D,19,>150K,CURRENT,90,BlueRiver Loan Servicing,2024-06-30,2024-06-02,COMPLETE,ORIG_SYS
LN02859,BR02859,ARM,2016-08-24,2026-07-03,379552.27,0.00,10.87,120,IL,PURCHASE,C,30,50K-100K,CLOSED,0,BlueRiver Loan Servicing,2024-06-08,2024-06-07,COMPLETE,ORIG_SYS
LN02860,BR02860,ARM,2021-07-31,2051-02-24,117661.13,95305.52,11.25,360,PA,CASHOUT,D,20,>150K,DELINQUENT,127,BlueRiver Loan Servicing,2024-05-22,2024-05-01,COMPLETE,ORIG_SYS
LN02861,BR02861,FIXED,2017-02-22,2027-01-01,247297.04,79135.05,11.17,120,TX,CASHOUT,D,1,50K-100K,CURRENT,0,Acme Servicing,2024-06-27,2024-06-06,COMPLETE,ORIG_SYS
LN02862,BR02862,FIXED,2021-06-04,2036-03-17,349377.69,282995.93,5.95,180,IL,CASHOUT,A,33,100K-150K,CURRENT,0,BlueRiver Loan Servicing,2024-05-25,2024-04-14,COMPLETE,ORIG_SYS
LN02863,BR02863,FIXED,2020-05-11,2035-02-22,184912.72,73965.09,13.96,180,NC,CASHOUT,D,30,>150K,CURRENT,0,Cardinal Mortgage Co,2024-05-07,2024-05-21,COMPLETE,ORIG_SYS
LN02864,BR02864,FIXED,2021-06-04,2036-03-17,287428.35,100599.92,9.29,180,PA,REFI,C,1,100K-150K,CURRENT,0,Acme Servicing,2024-05-13,2024-06-26,COMPLETE,ORIG_SYS
LN02865,BR02865,ARM,2019-02-09,2028-12-18,410920.85,0.00,4.70,120,OH,REFI,A,27,>150K,CLOSED,0,Cardinal Mortgage Co,2024-05-31,2024-03-25,COMPLETE,ORIG_SYS
LN02866,BR02866,FIXED,2015-10-06,2045-05-01,72409.90,52135.13,5.14,360,CA,CASHOUT,A,30,<50K,CURRENT,0,Acme Servicing,2024-06-22,2024-04-19,COMPLETE,ORIG_SYS
LN02867,BR02867,FIXED,2019-10-22,2034-08-04,401532.07,-374424.83,13.58,180,NC,PURCHASE,D,11,>150K,DELINQUENT,141,Acme Servicing,2024-06-19,2024-04-16,COMPLETE,ORIG_SYS
LN02868,BR02868,FIXED,2021-02-03,2030-12-13,116162.35,105707.74,14.15,120,PA,CASHOUT,D,27,100K-150K,DELINQUENT,86,BlueRiver Loan Servicing,2024-06-27,2024-04-05,COMPLETE,ORIG_SYS
LN02869,BR02869,ARM,2016-11-23,13/40/2020,343980.02,0.00,11.55,120,CA,CASHOUT,D,14,>150K,CLOSED,0,BlueRiver Loan Servicing,2024-05-31,2024-06-23,COMPLETE,ORIG_SYS
LN02870,BR02870,ARM,2020-11-13,2050-06-09,247142.74,88971.39,46.00,360,NC,PURCHASE,D,12,<50K,DELINQUENT,146,Cardinal Mortgage Co,2024-05-22,2024-06-04,COMPLETE,ORIG_SYS
LN02871,BR02871,ARM,2020-05-13,2035-02-24,143571.71,48814.38,14.80,180,TX,CASHOUT,D,17,100K-150K,CURRENT,0,Cardinal Mortgage Co,2024-05-26,2024-06-06,COMPLETE,ORIG_SYS
LN02872,BR02872,ARM,2018-11-27,2033-09-09,401246.63,240747.98,12.27,180,NC,PURCHASE,D,16,>150K,CURRENT,0,BlueRiver Loan Servicing,2024-06-12,2024-06-20,COMPLETE,ORIG_SYS
LN02873,BR02873,ARM,2017-04-14,2027-02-21,253278.96,0.00,6.92,120,WA,REFI,B,22,50K-100K,CLOSED,0,Cardinal Mortgage Co,2024-06-04,2024-03-31,COMPLETE,ORIG_SYS
LN02874,BR02874,FIXED,2020-05-18,2049-12-12,486341.70,5000.00,11.87,360,TX,PURCHASE,D,4,50K-100K,CLOSED,171,BlueRiver Loan Servicing,2024-06-10,2024-06-10,COMPLETE,ORIG_SYS
LN02875,BR02875,ARM,2016-06-14,2026-04-23,262731.24,165520.68,11.29,120,FL,PURCHASE,D,6,100K-150K,CURRENT,0,BlueRiver Loan Servicing,2024-06-01,2024-06-05,COMPLETE,ORIG_SYS
LN02876,BR02876,ARM,2019-08-31,2029-07-09,432347.00,337230.66,10.02,120,NC,PURCHASE,C,31,50K-100K,CURRENT,0,Acme Servicing,2024-06-05,2024-06-24,COMPLETE,ORIG_SYS
LN02877,BR02877,ARM,2019-04-01,13/40/2020,226014.29,149169.43,10.71,360,FL,REFI,C,13,50K-100K,DELINQUENT,88,Cardinal Mortgage Co,2024-06-22,2024-04-18,COMPLETE,ORIG_SYS
LN02878,BR02878,ARM,2018-02-07,2047-09-03,413433.98,326612.84,6.87,360,FL,CASHOUT,B,8,>150K,DELINQUENT,97,Acme Servicing,2024-05-17,2024-05-28,COMPLETE,ORIG_SYS
LN02879,BR02879,ARM,2018-07-04,2048-01-28,378560.14,0.00,12.67,360,CA,REFI,D,5,50K-100K,CLOSED,0,Cardinal Mortgage Co,2024-05-18,2024-05-22,COMPLETE,ORIG_SYS
LN02880,BR02880,FIXED,2016-01-04,2030-10-17,208934.56,0.00,9.92,180,GA,REFI,C,8,<50K,CLOSED,0,Cardinal Mortgage Co,2024-06-11,2024-04-02,COMPLETE,ORIG_SYS
LN02881,BR02881,ARM,2016-12-16,2031-09-29,155435.40,0.00,7.49,180,TX,CASHOUT,B,8,<50K,CLOSED,0,Acme Servicing,2024-06-12,2024-05-11,COMPLETE,ORIG_SYS
LN02882,BR02882,FIXED,2015-02-10,2024-12-19,325986.68,0.00,5.17,120,NY,REFI,A,17,100K-150K,CLOSED,0,BlueRiver Loan Servicing,2024-05-24,2024-04-02,COMPLETE,ORIG_SYS
LN02883,BR02883,ARM,2016-11-28,2031-09-11,226793.85,79377.85,11.17,180,WA,REFI,D,12,<50K,CURRENT,0,BlueRiver Loan Servicing,2024-06-30,2024-04-03,COMPLETE,ORIG_SYS
LN02884,BR02884,ARM,2016-01-05,2045-07-31,417269.99,0.00,10.95,360,GA,PURCHASE,C,31,100K-150K,CLOSED,0,BlueRiver Loan Servicing,2024-06-21,2024-04-04,COMPLETE,ORIG_SYS
LN02885,BR02885,ARM,2017-01-06,2031-10-20,50195.11,37144.38,11.85,180,CA,CASHOUT,D,7,>150K,CURRENT,0,BlueRiver Loan Servicing,2024-06-02,2024-03-12,COMPLETE,ORIG_SYS
LN02886,BR02886,FIXED,2021-06-15,2041-03-02,166366.86,83183.43,4.29,240,OH,PURCHASE,A,11,100K-150K,CURRENT,0,Acme Servicing,2024-06-07,2024-05-30,COMPLETE,ORIG_SYS
LN02887,BR02887,FIXED,2015-04-05,2034-12-21,115337.69,0.00,4.36,240,FL,CASHOUT,A,14,<50K,CLOSED,0,Acme Servicing,2024-06-13,2024-05-28,COMPLETE,ORIG_SYS
LN02888,BR02888,ARM,2019-08-22,2029-06-30,384666.61,184639.97,8.00,120,NC,PURCHASE,C,0,<50K,CURRENT,0,Acme Servicing,2024-05-04,2024-06-11,COMPLETE,ORIG_SYS
LN02889,BR02889,ARM,2021-09-28,2041-06-15,409715.84,0.00,9.22,240,OH,CASHOUT,C,0,50K-100K,CLOSED,0,Cardinal Mortgage Co,2024-06-24,2024-05-20,COMPLETE,ORIG_SYS
LN02890,BR02890,ARM,2020-05-15,2035-02-26,462086.30,397394.22,10.05,180,WA,CASHOUT,C,11,<50K,DELINQUENT,90,Acme Servicing,2024-05-30,2024-05-24,COMPLETE,ORIG_SYS
LN02891,BR02891,FIXED,2019-04-28,2034-02-08,495396.94,0.00,11.28,180,TX,PURCHASE,D,26,50K-100K,CURRENT,90,BlueRiver Loan Servicing,2024-06-11,2024-04-25,COMPLETE,ORIG_SYS
LN02892,BR02892,ARM,2019-09-19,2049-04-14,86475.65,57938.69,6.41,360,NY,PURCHASE,B,8,100K-150K,CURRENT,0,Acme Servicing,2024-06-14,2024-06-25,COMPLETE,ORIG_SYS
LN02893,BR02893,ARM,2015-12-06,2030-09-18,168690.57,0.00,4.64,180,IL,CASHOUT,A,16,50K-100K,CLOSED,0,Cardinal Mortgage Co,2024-05-13,2024-06-01,COMPLETE,ORIG_SYS
LN02894,BR02894,FIXED,2019-12-25,2029-11-02,168776.89,0.00,10.05,120,CA,REFI,C,14,<50K,CLOSED,0,Cardinal Mortgage Co,2024-05-08,2024-06-15,COMPLETE,ORIG_SYS
LN02895,BR02895,FIXED,2015-02-22,2024-12-31,55844.17,39090.92,6.75,120,FL,REFI,B,7,100K-150K,DELINQUENT,68,Acme Servicing,2024-05-20,2024-04-30,COMPLETE,ORIG_SYS
LN02896,BR02896,FIXED,2017-07-29,2037-04-15,83826.66,0.00,4.61,240,NY,REFI,A,1,50K-100K,CLOSED,0,Acme Servicing,2024-05-31,2024-06-20,COMPLETE,ORIG_SYS
LN02897,BR02897,FIXED,2016-10-22,2031-08-05,184101.06,0.00,5.58,180,TX,PURCHASE,A,6,<50K,CLOSED,0,Acme Servicing,2024-05-11,2024-05-07,COMPLETE,ORIG_SYS
LN02898,BR02898,ARM,2020-02-22,2039-11-09,132815.30,120861.92,7.39,240,GA,PURCHASE,B,5,<50K,DELINQUENT,128,BlueRiver Loan Servicing,2024-05-27,2024-06-16,COMPLETE,ORIG_SYS
LN02899,BR02899,ARM,2019-01-01,2028-11-09,462552.60,402420.76,11.60,120,NY,CASHOUT,D,13,100K-150K,DELINQUENT,42,Cardinal Mortgage Co,2024-06-04,2024-03-16,COMPLETE,ORIG_SYS
LN02900,BR02900,ARM,2015-10-09,2045-05-04,116317.21,0.00,7.76,360,PA,CASHOUT,B,26,>150K,CLOSED,0,Acme Servicing,2024-05-12,2024-04-21,COMPLETE,ORIG_SYS
LN02901,BR02901,FIXED,2020-04-14,2035-01-26,396929.70,0.00,4.82,180,CA,CASHOUT,A,26,>150K,CLOSED,0,BlueRiver Loan Servicing,2024-05-03,2024-06-06,COMPLETE,ORIG_SYS
LN02902,BR02902,ARM,2018-03-11,2028-01-18,405297.83,0.00,7.30,120,TX,CASHOUT,B,8,>150K,CLOSED,0,Cardinal Mortgage Co,2024-06-11,2024-05-18,COMPLETE,ORIG_SYS
LN02903,BR02903,FIXED,2016-08-18,2026-06-27,361630.84,267606.82,11.93,120,NY,REFI,D,19,50K-100K,DELINQUENT,30,Acme Servicing,2024-06-24,2024-05-12,COMPLETE,ORIG_SYS
LN02904,BR02904,ARM,2019-03-29,2038-12-14,62267.11,0.00,5.73,240,TX,REFI,A,13,50K-100K,CLOSED,0,Cardinal Mortgage Co,2024-06-22,2024-04-05,COMPLETE,ORIG_SYS
LN02905,BR02905,FIXED,2017-09-28,2032-07-11,282586.95,0.00,7.07,180,CA,REFI,B,18,100K-150K,CLOSED,0,BlueRiver Loan Servicing,2024-06-06,2024-06-15,COMPLETE,ORIG_SYS
LN02906,BR02906,FIXED,2019-02-21,2038-11-08,254314.54,185649.61,5.01,240,PA,REFI,A,20,>150K,DELINQUENT,171,BlueRiver Loan Servicing,2024-05-15,2024-06-13,COMPLETE,ORIG_SYS
LN02907,BR02907,ARM,2019-08-23,13/40/2020,166795.67,0.00,6.02,180,IL,REFI,B,26,50K-100K,CLOSED,0,Acme Servicing,2024-05-16,2024-03-17,COMPLETE,ORIG_SYS
LN02908,BR02908,ARM,2019-07-12,2049-02-04,400210.93,376198.27,4.95,360,NY,CASHOUT,A,4,100K-150K,CURRENT,0,Acme Servicing,2024-05-12,2024-05-23,COMPLETE,ORIG_SYS
LN02909,BR02909,FIXED,2021-09-14,2031-07-24,98441.48,91550.58,46.00,120,IL,REFI,C,5,>150K,CURRENT,90,BlueRiver Loan Servicing,2024-05-22,2024-05-07,COMPLETE,ORIG_SYS
LN02910,BR02910,FIXED,2017-01-01,2031-10-15,196651.79,0.00,9.76,180,PA,REFI,C,12,<50K,CLOSED,0,Cardinal Mortgage Co,2024-06-08,2024-05-25,COMPLETE,ORIG_SYS
LN02911,BR02911,ARM,2017-12-12,2037-08-29,431780.05,259068.03,12.55,240,FL,PURCHASE,D,30,<50K,DELINQUENT,176,Acme Servicing,2024-06-16,2024-06-04,COMPLETE,ORIG_SYS
LN02912,BR02912,ARM,2020-01-06,2049-08-01,380421.01,0.00,7.37,360,OH,REFI,B,3,100K-150K,CLOSED,0,Cardinal Mortgage Co,2024-06-10,2024-06-01,COMPLETE,ORIG_SYS
LN02913,BR02913,FIXED,2018-04-25,2028-03-03,492351.35,157552.43,10.53,120,FL,REFI,C,34,50K-100K,CURRENT,0,Acme Servicing,2024-05-08,2024-05-14,COMPLETE,ORIG_SYS
LN02914,BR02914,FIXED,2019-01-21,2028-11-29,340487.71,0.00,13.38,120,FL,CASHOUT,D,1,100K-150K,CLOSED,0,Cardinal Mortgage Co,2024-06-04,2024-05-29,COMPLETE,ORIG_SYS
LN02915,BR02915,ARM,2018-04-29,2038-01-14,357650.98,0.00,6.15,240,OH,REFI,B,9,100K-150K,CLOSED,0,BlueRiver Loan Servicing,2024-05-07,2024-03-30,COMPLETE,ORIG_SYS
LN02916,BR02916,FIXED,2015-05-25,2044-12-18,221946.64,0.00,4.16,360,ZZ,REFI,A,8,<50K,CLOSED,0,Cardinal Mortgage Co,2024-06-15,2024-04-27,COMPLETE,ORIG_SYS
LN02917,BR02917,FIXED,2019-09-27,2029-08-05,384500.61,146110.23,11.49,120,OH,REFI,D,21,50K-100K,DELINQUENT,140,Acme Servicing,2024-05-15,2022-11-29,COMPLETE,ORIG_SYS
LN02918,BR02918,FIXED,2016-05-05,2026-03-14,466222.71,153853.49,13.46,120,NY,REFI,D,14,>150K,DELINQUENT,105,Cardinal Mortgage Co,2024-06-08,2024-03-23,COMPLETE,ORIG_SYS
LN02919,BR02919,FIXED,2020-11-28,2030-10-07,472375.84,444033.29,8.13,120,PA,CASHOUT,C,13,50K-100K,CURRENT,0,Acme Servicing,2024-06-01,2024-03-27,COMPLETE,ORIG_SYS
LN02920,BR02920,FIXED,2015-06-03,2014-06-03,421795.63,5000.00,13.74,180,NY,CASHOUT,D,28,>150K,CLOSED,0,Acme Servicing,2024-06-18,2024-06-21,COMPLETE,ORIG_SYS
LN02921,BR02921,ARM,2020-01-08,2019-01-08,354685.58,170249.08,7.83,360,IL,CASHOUT,B,14,<50K,DELINQUENT,95,Cardinal Mortgage Co,2024-06-25,2024-04-16,COMPLETE,ORIG_SYS
LN02922,BR02922,ARM,2019-04-16,2018-04-16,380276.91,0.00,11.16,240,OH,CASHOUT,D,7,100K-150K,CLOSED,0,Cardinal Mortgage Co,2024-05-11,2024-03-19,COMPLETE,ORIG_SYS
LN02923,BR02923,ARM,2015-06-27,2030-04-09,268218.89,214575.11,12.43,180,WA,CASHOUT,D,10,50K-100K,CURRENT,0,Cardinal Mortgage Co,2024-06-09,2024-03-15,COMPLETE,ORIG_SYS
LN02924,BR02924,ARM,2021-01-06,2030-11-15,350649.98,227922.49,12.07,120,WA,CASHOUT,D,31,100K-150K,CURRENT,0,Acme Servicing,2024-05-28,2024-03-24,COMPLETE,ORIG_SYS
LN02925,BR02925,ARM,2015-04-25,2035-01-10,54314.63,44538.00,8.57,240,WA,PURCHASE,C,14,50K-100K,DELINQUENT,122,Cardinal Mortgage Co,2024-05-11,2024-06-18,COMPLETE,ORIG_SYS
LN02926,BR02926,ARM,2017-03-17,2031-12-29,365995.76,252537.07,4.43,180,PA,PURCHASE,A,20,<50K,DELINQUENT,40,Acme Servicing,2024-05-19,2024-05-17,COMPLETE,ORIG_SYS
LN02927,BR02927,ARM,2021-09-07,2041-05-25,360677.13,176731.79,12.02,240,CA,CASHOUT,D,25,100K-150K,CURRENT,0,BlueRiver Loan Servicing,2024-05-31,2024-03-05,COMPLETE,ORIG_SYS
LN02928,BR02928,ARM,2017-05-24,2037-02-08,237488.64,187616.03,10.44,240,OH,PURCHASE,C,17,>150K,CURRENT,0,Acme Servicing,2024-06-13,2024-06-08,COMPLETE,ORIG_SYS
LN02929,BR02929,ARM,2021-08-20,2036-06-02,412701.03,0.00,6.22,180,FL,PURCHASE,B,32,>150K,CLOSED,0,Cardinal Mortgage Co,2024-05-14,2024-04-05,COMPLETE,ORIG_SYS
LN02930,BR02930,FIXED,2018-06-08,2048-01-02,57246.25,0.00,8.84,360,FL,REFI,C,17,<50K,CLOSED,0,Cardinal Mortgage Co,2024-05-19,2024-05-19,COMPLETE,ORIG_SYS
